home_age,roof_age,square_footage,coverage_a,iso_class,fire_station_distance,prior_claims_5yr,water_loss_recency,credit_score,property_value,deductible,wind_hail_score,crime_index,coastal_exposure,wildfire_zone,swimming_pool,trampoline,wood_stove,home_business,monitored_alarm,fire_sprinklers,gated_community,recent_renovation,short_term_rental,smart_home_system,annual_loss
51,30,1652.9939488619502,382904.4648808555,6,2.4453330476718786,0,3,746.2414803462501,213678.0369290339,2500,4,108.08167130155536,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,0.0
33,0,2439.4760847731263,352949.54614000337,9,3.111107675119662,2,7,733.1446977117905,532031.2720514662,500,5,111.03135733802549,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,0.0
34,29,1901.3403477796955,320918.57014977525,10,4.710632635746595,2,5,728.6682924879179,427774.096390225,2500,2,86.6564911740691,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,0.0
14,17,2412.2779047951935,263980.95612040703,1,1.525112717696381,0,4,737.2123913240521,372685.50566954707,2500,3,120.89203711973022,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,0.0
5,7,1052.0367342438783,226056.47189669544,3,8.233176661170994,1,4,681.6374746447217,448463.2404739067,2500,3,106.03295277442513,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,0.0
31,25,2401.8526977819365,308665.1779325823,7,4.03634416625894,3,1,695.1068077858737,230857.1289112363,1000,4,57.54014039245006,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,0.0
51,39,2648.1441416777434,208452.46420981194,8,6.682090269620401,0,4,700.5218506325357,551002.1832284993,500,1,145.65401694628702,No,Yes,No,No,No,No,No,No,No,No,No,Yes,0.0
27,14,2571.7185156182486,358577.8642657382,5,7.51619098977603,0,0,671.2085888436297,575848.2581076778,500,3,104.77149577855029,No,No,No,No,Yes,No,Yes,No,No,No,No,No,0.0
63,18,2081.9677447895833,158054.9945221029,9,2.5161113443038277,0,3,693.086452023532,443262.2941287433,1000,5,103.59845555382947,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0
78,9,2749.1909892546264,324559.0584323971,10,2.8909574868733956,1,6,691.5442205397857,180619.77381903803,2500,2,78.43163406513162,No,No,No,No,No,No,No,No,No,Yes,Yes,No,29530.57
77,23,1436.2246702264915,277854.11786453397,8,4.3958083376598,1,3,694.4994110489494,294487.0179801905,2500,1,101.6831663988604,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,0.0
18,15,2146.476360876082,264846.8890328568,1,3.2722980741485004,0,4,691.7816431498895,342642.1317005217,500,1,154.1482243717361,No,No,No,No,Yes,No,No,No,No,No,No,No,0.0
14,30,2083.9625193035804,277877.067950021,1,5.579113831220649,0,9,731.8615851152252,453284.33911037666,2500,3,87.18360549035916,No,No,No,No,No,No,No,No,No,No,No,No,0.0
5,15,2821.839813424652,100000.0,8,4.169850368783669,0,9,650.3559245966605,176138.69723729262,1000,1,129.8824652698447,Yes,No,No,No,Yes,No,No,No,No,No,No,No,33997.15
72,15,987.7040976852713,264648.23894122394,9,2.8480420169708967,0,6,689.4894424064267,374959.841904651,2500,4,124.52142121164428,No,No,No,No,No,No,No,No,Yes,No,No,Yes,0.0
37,27,1565.1221692436202,230584.7220635232,9,1.735178613265469,0,8,596.8573635617049,457871.5324998144,500,4,109.8781099088607,No,No,Yes,No,No,No,No,No,No,Yes,No,No,0.0
25,19,3248.350485178309,231598.8360992331,6,2.6563512163043907,1,7,697.3012579884069,241214.50533783017,1000,2,107.43211415593001,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,0.0
50,34,741.6603256930227,549678.1296564685,7,1.389805246514768,0,4,803.6835287574654,340589.67647706106,500,4,85.02223684612338,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,0.0
72,8,2688.6543830125,188886.54046112695,5,2.0779866494375967,0,1,716.6803010337126,460515.5493127366,2500,4,74.37148533677149,No,No,No,No,No,No,No,No,No,No,No,No,0.0
52,39,1779.8037021837147,331691.2456112672,10,5.670036290340463,2,9,750.9257753438621,384240.06597657443,500,3,132.092565634687,No,No,No,No,No,Yes,No,No,No,Yes,No,No,0.0
55,9,2352.8215621876598,236352.94046177,4,3.642246983506425,1,1,789.8616227066653,350738.2758854936,500,2,90.56465154967502,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
58,17,3048.269442315612,227023.066131817,8,2.145407710745124,0,0,752.906083205803,282271.59235660225,1000,2,98.03473113971593,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
69,14,2375.924122647298,192255.7218978946,3,2.9911888465497083,0,7,751.897473123909,367499.7527252615,1000,3,91.28510911517942,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,0.0
77,29,3060.7200260566105,390264.0263633762,7,6.654431305208561,0,7,717.667781928253,495514.33199584106,500,2,106.43545638200507,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,0.0
57,31,1904.590491527919,396353.19806123653,6,1.8748067215880426,0,1,729.8379187155402,484950.2901847274,2500,2,114.93795646023142,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,0.0
12,39,1983.8942464942554,250378.87367682392,10,0.4440847380957387,1,0,728.1142667171798,274995.8707481025,500,5,121.0070427153258,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,0.0
42,26,2672.105349308635,372971.02221968025,8,10.735429999920413,0,7,700.5239414813783,424118.68146444287,2500,1,138.67507581856097,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
75,26,1936.341723830601,217133.73472853866,6,2.8806153183109493,0,6,777.6914740650923,329759.90012580797,1000,4,127.96482546465057,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,0.0
50,18,2558.4078286228014,267912.0164684519,2,3.705339157226055,0,4,705.3450651723831,325183.22361635184,2500,1,112.84027747897443,No,No,No,No,No,Yes,No,No,No,No,No,No,0.0
18,9,2910.28252994661,354317.10038531845,5,7.481487489924405,0,1,712.6451846805955,215208.16271079425,500,5,70.74817614132387,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
20,5,2721.0021365724333,219903.0794077515,4,2.5951913788408967,0,9,722.699311345403,420097.5837121127,1000,2,102.58849786380227,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
23,23,1252.6530607320506,240855.073084331,3,3.8673449504645347,0,5,716.0364940315225,301337.3306232813,2500,5,88.82540885131866,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,0.0
25,8,1995.171533770287,301960.20029565325,6,2.550652064562842,0,2,651.4687996578193,451761.94713542884,1000,2,86.2131510320607,No,No,No,No,No,No,No,Yes,No,No,No,No,0.0
44,26,2369.099490432893,302983.4371175686,5,1.2840493996080249,1,3,715.3588401448533,256251.9733068272,1000,2,86.35812869039609,No,No,No,No,No,No,No,No,No,No,No,No,0.0
27,6,2053.6638762223647,213734.67637552362,3,4.875301948011588,0,4,709.3073904387396,335499.37994202704,1000,4,103.44712516835256,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
28,5,2247.61960803492,478637.81889535394,6,7.7858753545214405,0,5,625.1483619067003,154668.91482200514,2500,3,85.1959034125374,No,No,No,No,No,No,No,No,Yes,No,No,Yes,0.0
16,32,2377.042446561556,232493.63794913646,4,3.4817280350719204,1,0,659.2631755927084,129048.68248762659,1000,3,102.99096291140624,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,53703.35
67,20,1884.0591275694583,376221.7386535034,7,5.371241937746473,2,1,669.5054149004861,338089.1513867675,2500,1,85.83846513932927,No,No,No,No,No,No,No,No,No,No,No,No,0.0
43,37,2083.9366717264816,347668.4160617034,1,3.892565097840268,2,6,616.6668810443272,292858.6872943264,2500,1,122.76350978612793,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
60,16,1491.379163195887,235570.43264458567,3,2.2867493659631917,0,6,671.2545824465615,148755.34527305604,1000,3,79.84639335849025,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,0.0
67,30,1913.294927855607,337060.73113234754,5,2.4984919126241625,0,9,759.259779917047,257944.56113200507,1000,2,118.5173284063641,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,0.0
73,36,1283.9928383405108,232753.2667375427,2,3.4225147126606092,1,5,720.8170411053493,440367.79080177937,2500,2,94.14045266507777,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,13559.61
24,10,2269.8980174156145,305668.0135307603,9,5.023705973790559,1,3,641.3444121153224,326014.0235358061,500,1,119.86684737749383,No,Yes,No,No,No,No,Yes,No,No,No,No,No,116350.22
66,27,2084.06667738487,365924.8351944086,10,4.603817918946153,0,0,734.2353410536653,411882.4929023981,500,5,155.11523920194406,No,No,No,No,No,No,No,No,No,No,No,No,0.0
1,4,1650.5228727708227,255342.55948893438,1,2.7464337649892605,1,8,704.8824479659185,426189.76056547085,2500,2,103.09985038566165,No,No,No,No,No,No,No,No,Yes,No,No,No,0.0
48,11,3271.1558852973085,332918.4589189372,4,1.230746177031205,0,3,729.253646803047,386437.1930731253,2500,5,88.51316253628791,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,0.0
69,2,2052.7531101718955,253919.03761448807,4,5.722466132043687,0,2,685.8754791408901,357448.33712295705,500,4,116.7549190265677,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
25,37,2371.931766447772,314051.32810893195,2,11.457283025343592,1,1,710.8064759824838,228870.78296467065,2500,5,75.54923477184221,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
71,1,1816.8201010927226,308491.0004562603,10,1.7705288858274097,3,6,648.2908737303853,323513.61505161447,2500,4,109.53854908476987,No,No,Yes,No,No,No,No,No,No,No,No,Yes,76696.87
26,25,1951.39118755762,270668.9199374648,1,1.3221104421554475,1,7,732.2750327068819,345055.68284394784,1000,1,75.61481877628964,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,142856.15
17,1,2394.6480825091217,153494.01846408303,1,8.482215928722743,3,0,673.1591195891394,484528.76245660975,500,5,122.91949126633592,No,No,No,No,Yes,No,No,No,No,Yes,No,No,0.0
53,11,2000.6493701158674,362471.2376839206,10,0.2599168619574776,1,9,668.7632432906023,283676.8786847185,2500,1,87.01385990176485,No,No,No,No,Yes,No,No,No,No,No,No,No,0.0
0,39,2201.9820141329606,459238.0865856482,10,7.13960658291962,0,4,702.6003172906037,401131.64577791287,2500,1,84.3238450738981,No,No,Yes,No,No,No,No,No,No,Yes,No,No,0.0
60,1,2684.0947692120785,311168.95252527075,5,8.4599543620617,0,6,750.9961375784834,411738.1242920614,1000,1,98.42106379481848,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,0.0
2,15,1889.1842922886885,250956.9104025885,10,5.9821610985664995,0,2,734.8713749665417,311727.3130292863,1000,2,88.74094552004478,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
67,29,1400.703290057268,316647.37467492477,1,2.3364921519457917,0,3,712.9022016145984,228068.94548732264,2500,4,73.76105125360863,No,No,No,No,No,No,No,No,Yes,Yes,No,No,20475.02
40,35,1284.2414261929518,391682.12882955174,4,3.97674097526056,0,0,690.3319458898085,320220.90548264637,1000,1,112.64797247183402,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,0.0
36,3,3063.063421832118,402363.46375644376,4,5.097898476747077,2,2,695.5822735086039,392999.2907305446,500,2,112.30596771860144,No,Yes,No,Yes,No,No,No,No,No,No,No,No,0.0
50,10,2758.688020345342,372934.8898928373,4,5.848076663417231,0,8,740.8107132289357,357539.6084895274,1000,1,111.06351048893424,No,No,No,No,No,No,No,Yes,No,No,No,No,0.0
14,23,2593.4798003126434,335614.39946922124,5,11.513023360118984,2,1,688.9401900086552,465016.34593195195,2500,4,142.92336951698394,No,No,No,Yes,No,No,No,No,No,No,No,Yes,43772.16
7,17,1938.3683164767924,354024.0740507663,2,3.2830078571116097,1,0,731.8609109484278,440780.21453459,1000,4,113.8595772368719,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,0.0
37,26,1400.1519934072996,309462.84797325014,3,1.8024044236555579,0,9,729.4189007831577,338029.54941676394,2500,1,101.93196776397065,No,No,No,No,No,No,Yes,No,No,No,No,Yes,0.0
55,36,2030.6190319023115,223517.0991032471,7,6.083183591579861,1,6,698.0804170807493,250950.83665661546,1000,3,89.36277662933895,No,No,No,No,No,No,Yes,No,No,No,No,No,32106.87
46,1,2143.9873772283727,269715.9388157514,10,1.612053427338789,0,5,728.0672594056869,286065.1204128632,1000,5,107.80630929104517,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,0.0
9,14,1521.0689999516326,274166.28008090897,9,0.39038561002450367,2,3,796.7944923452797,294696.0500586636,2500,4,92.94179928482892,No,No,No,No,No,Yes,No,No,No,No,Yes,No,0.0
77,10,1318.2062121708282,323404.53257081134,5,3.3561188564636,1,9,764.5625646875418,232965.81083373755,2500,1,102.13414834158435,No,No,No,No,No,No,No,No,No,No,No,No,0.0
48,26,1161.8124361576406,158881.01322200426,5,1.8539775296800325,0,3,760.8980261455664,354771.3870561279,1000,5,75.36768086702278,No,No,No,No,No,No,No,No,No,No,No,No,0.0
40,22,2594.4359125263063,340883.01489956904,9,2.186025743491478,0,0,642.8478851877859,439808.10139159777,2500,1,119.34761068866045,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,0.0
29,34,1476.7850108781913,138963.0354204829,8,2.7065292121454307,1,0,692.4862605525428,369188.4476200807,1000,3,99.73515869140888,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,0.0
4,29,2385.6461924295627,332906.76975143416,8,3.821238064729548,2,0,704.7933040130188,311232.50820245343,2500,4,101.9039362011686,No,No,No,No,No,No,No,No,Yes,No,No,No,0.0
70,23,1961.320087955651,393587.6733359809,5,8.288012727746107,1,3,632.0208967623604,495404.27744479605,2500,1,104.84086107458737,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,31897.97
30,18,2553.782745265682,371587.1640506475,4,3.135368805797335,0,1,661.7590439949566,399307.2936136484,1000,1,128.37831214606177,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,0.0
51,28,2401.4947071814104,228343.46549199475,3,3.93082119474041,0,9,681.9459223914714,343778.58671194606,1000,2,90.63591242163199,No,No,No,No,No,No,No,Yes,No,Yes,No,No,0.0
22,12,2060.837549265228,349888.27928030683,10,0.7722379924964536,2,5,778.7699642503331,396469.2828796299,2500,4,127.13913760964519,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,67256.65
47,22,2278.27205512553,356348.4646415447,10,5.843327880485645,1,7,778.346208840457,348800.712740206,500,2,108.09422328271111,No,No,No,No,Yes,No,No,No,No,No,No,No,0.0
39,11,2133.7983349739725,436462.07820367685,4,2.817099445392208,2,5,660.0925257984693,215274.98797639922,500,2,89.57415961588767,No,No,No,Yes,Yes,No,No,No,No,No,No,No,0.0
5,28,1830.791709620157,329257.09116344625,3,4.810398496298844,0,1,627.1144720729687,236685.8112983404,1000,4,109.29617293939573,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
37,5,2788.0496712747176,382089.53233201604,6,3.328045418177311,1,9,621.7108421590812,327380.8451526403,1000,1,123.11307677883269,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,0.0
40,22,1946.155748054801,265029.91209572006,3,2.8715732872357154,0,5,793.0805000614686,362615.1753805572,2500,3,85.48473535468744,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0.0
26,30,2147.889912249112,231834.90008207815,3,2.168655263894321,0,6,634.9539297547404,415663.79027942393,500,4,91.12460452156996,No,No,Yes,No,No,No,Yes,No,No,No,No,No,0.0
74,20,1350.9249402054961,369140.6803556116,1,2.6997011450421318,3,7,687.0460713265835,264653.5371120488,1000,1,102.55852272242119,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,77647.37
68,23,2364.4267623068877,370251.6840553824,9,2.9589678112228803,1,0,725.9252154744663,374454.4412018048,500,4,135.52845365490577,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,68643.0
56,7,1833.6510417127233,249161.77704919982,5,1.7992219744792437,1,0,706.7890518668603,507187.23843273165,1000,3,100.21233759660177,No,No,Yes,No,No,No,No,Yes,No,No,No,No,0.0
16,8,1913.8908045052585,203053.3737616407,10,3.55539181457438,0,1,601.2059116631303,295420.9927943776,1000,1,148.25043928479516,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,0.0
70,21,1696.263483469335,309859.48605346784,1,8.157478908970546,1,1,683.0240058162243,404014.05605942116,2500,5,89.66760946662346,No,No,No,No,No,No,No,No,No,No,No,No,0.0
46,3,2125.602131266991,303502.21462118474,4,2.025817956520401,1,9,669.9102723572014,481547.1902748924,500,3,93.36579179441442,Yes,No,No,No,No,No,No,No,Yes,No,No,No,0.0
78,12,996.1164309778039,318710.026945837,3,1.3660324397380101,0,3,705.7070007530306,442192.48471207416,2500,4,109.21208587405424,No,No,No,No,No,No,No,No,No,No,No,No,0.0
12,33,2609.4142077479555,370866.32634952816,7,1.1057831076883684,0,2,740.651291199328,264501.98260062793,500,4,113.72023479838472,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,0.0
10,2,2176.801135192463,382308.8794235016,6,2.6353559720731785,0,0,704.7717003528004,299071.77542588377,2500,5,129.09249605778635,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
23,36,1919.6286392786758,300628.1981114102,8,6.052042733962587,0,8,745.9634032284985,358352.80747272866,2500,4,100.23692123495906,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,0.0
72,27,1271.0616005254494,220376.11445105224,8,4.057618202074576,0,7,734.3132663350118,338890.04657789925,500,2,74.2178964258458,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,0.0
3,25,2459.840011887982,241945.6311281387,8,13.992374688123864,3,7,710.4953147341021,293970.5216434633,500,5,110.33100095738604,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,20521.77
45,33,1819.4034638229546,252266.02803139016,5,1.4428803627728934,0,2,757.264132780082,422450.4576217865,500,3,137.88940299229714,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,53823.33
17,14,2983.6521221489884,290387.1335912235,3,3.784605753675161,1,3,725.8045371196654,100000.0,1000,1,122.78159325090778,No,No,No,No,No,No,Yes,No,No,No,No,Yes,0.0
42,7,2491.7913773978694,258834.6130956113,4,3.4601180999338927,0,4,671.2139574515159,288557.7359336688,1000,5,125.48437945493909,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,0.0
79,34,3120.793413212274,280419.117884296,7,2.6406184663457997,1,9,644.5805070894077,341661.94681960176,2500,2,134.45370876029676,No,No,Yes,No,No,No,No,No,No,No,No,Yes,0.0
32,23,2282.182024473143,305904.32034132606,8,6.52735940211075,1,0,715.1078105787259,286009.7040224938,1000,5,100.63882368229717,No,No,No,No,Yes,No,No,No,No,No,No,No,0.0
9,36,2846.693656697293,248553.9033142574,9,3.5855072901651606,0,0,656.4332316053146,346905.7968245819,1000,4,86.01380374096526,No,No,No,No,No,No,No,No,Yes,No,No,Yes,0.0
72,3,2477.66262717893,325759.5514449454,5,1.577877018141319,0,5,624.1314745235261,350446.8190602888,1000,3,111.58724799768794,No,No,No,No,No,No,No,Yes,No,Yes,No,No,0.0
58,11,1929.4111526777222,446211.6607071937,10,2.0607741820453818,0,3,652.8492457176968,520732.0632705712,500,3,95.50387792162216,Yes,No,No,No,No,No,No,No,No,Yes,No,No,31632.3
30,18,2312.3260110904807,286661.96717955626,4,3.4695289385062384,0,2,696.5884865106201,201910.4517029635,2500,3,68.93642115709464,No,No,No,Yes,No,No,No,No,No,Yes,No,No,0.0
27,14,1699.6082401246383,245466.84145348842,7,3.370081559552479,0,6,703.2807634854838,374595.9000296536,1000,3,115.5468587387006,No,No,No,No,No,No,Yes,No,No,No,Yes,No,0.0
59,29,3441.267659784623,324534.4329335379,10,4.450661648200641,0,8,769.7402165534903,215683.62732180944,1000,2,130.74122813082033,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0
2,36,2139.480934176752,236393.0822883116,4,3.478494075682753,2,6,734.7625123950808,276496.08522485546,2500,5,135.01058371027443,No,No,Yes,No,No,No,Yes,No,No,No,No,No,35342.2
54,11,2215.7261749111904,288215.2809476334,3,2.4860494390088164,0,4,629.6145992354291,353466.75438631215,2500,5,91.77387908517386,No,No,No,Yes,No,No,No,No,No,Yes,No,No,0.0
13,18,2433.991516980111,245724.3610319168,4,2.106934305480321,1,2,771.6764863040614,356001.77685807546,500,1,105.78290464298973,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
57,33,1547.8328054099634,214412.18241219706,8,5.1385942171576104,0,0,682.3976636726477,486758.463389878,500,3,92.97867779336003,No,No,No,No,No,No,No,No,Yes,No,No,No,0.0
14,6,2992.822663399945,229713.55714915931,8,3.283476728347628,1,5,569.0793913674393,258872.017723675,1000,3,65.59823140969795,Yes,No,No,No,No,No,No,No,No,No,No,No,0.0
1,27,1584.8022695391692,247135.13699081438,6,2.4704663101789075,0,5,699.7523649328288,322668.18820121395,1000,5,105.95483350760934,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0.0
23,27,1449.1176625831636,216662.54199872434,8,1.1694779749373228,1,7,727.0437854805058,475836.9457524829,1000,3,116.47477207520875,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
77,28,2100.0855923781846,402305.1045874031,4,1.970907915172235,1,3,685.700555835192,529028.1254067121,500,5,89.09297773027953,No,No,No,No,No,No,No,No,No,No,No,Yes,84122.11
63,36,1432.4215013262494,334509.9019613853,3,5.003345427195284,0,1,657.2593682679739,285615.6155946201,500,5,100.44543483802622,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,0.0
70,19,3137.1643217148257,375344.9848574111,7,6.490897671397068,1,9,719.7189869440853,383105.2450209755,500,2,106.83199379776687,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,86313.62
23,10,2061.578038190167,191333.63199512323,6,1.3794930837101786,0,6,661.7866629056823,415497.7985368782,2500,1,115.69064826164363,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
26,38,600.0,276484.72476979956,6,3.9955237836790056,0,2,662.0646200679026,174746.0505280113,1000,3,80.76988801874059,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
36,22,2319.9691108750253,333534.5189333398,2,3.7917843427726012,1,7,672.7209905051252,294982.39950132836,1000,3,99.08394852695277,Yes,No,No,No,No,No,No,No,No,No,No,Yes,0.0
38,19,2532.1035921124244,432216.75109034055,2,11.537578702281317,0,8,724.6962598543356,235200.34795049403,500,2,91.2961849881614,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,0.0
62,19,1947.1406509658693,239783.04927521833,10,2.6090028140400774,0,0,640.6154336448013,354722.7237080431,1000,3,107.4523639345591,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,0.0
78,10,1386.4641845432748,197095.68691620964,5,6.075846974407288,2,7,662.796783364234,225136.55528585668,1000,2,70.77435552208486,No,No,No,No,No,No,No,No,Yes,No,No,No,0.0
25,1,2138.0157900001013,315250.0343649513,3,0.5025744980508938,0,7,698.367961221131,286853.096877206,1000,5,110.98054476062946,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0.0
64,12,1910.9767196638934,246100.02067856007,3,4.34433478924313,1,3,588.8314275964818,276880.3706222529,2500,3,85.80135740543278,No,No,No,No,No,No,Yes,No,No,No,No,Yes,0.0
3,12,1614.656848084578,436465.0081195023,9,13.93333126472722,1,5,637.3466535853591,228404.9855000326,2500,1,102.15079077965214,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,0.0
28,14,1561.7049579431496,343361.11058912973,9,4.148407020721541,0,2,645.1584163770398,380607.84475870855,500,2,114.81871005073057,No,No,No,No,No,Yes,No,No,No,No,No,No,0.0
0,30,2293.741449362431,277145.5219696533,1,6.415201697943897,2,5,636.1928483330735,320490.2567549311,500,2,50.0,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,50670.65
49,22,2741.8130802337937,277377.76080618077,6,2.2983180805506525,0,0,762.5068634641793,351912.5983213682,2500,5,74.83443111967166,No,No,No,No,No,No,No,No,No,No,Yes,Yes,0.0
10,21,2476.9263027982583,289870.5776986296,2,4.420847464940005,1,0,625.4618979998,546464.801500446,1000,5,113.62279664657352,No,No,No,No,No,No,Yes,No,No,No,No,Yes,41882.32
73,15,1163.201284846972,154025.5731733373,5,2.8797485777193166,0,6,696.5333679397912,410812.0615640414,2500,4,130.70299564135766,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,0.0
58,28,2569.2868027335894,303357.76668326487,2,1.1370415811709538,1,4,622.0891818903136,260487.88902687488,500,4,83.0769262289575,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,0.0
61,19,2663.4844072162296,261041.28922903075,6,2.101350234797267,0,3,667.9944302978015,360360.79112391564,2500,3,123.03019518118406,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
35,27,3036.21805050866,350620.50617652736,9,5.602055105068214,0,1,717.750159230917,318914.6075418263,2500,4,137.4246523729156,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
55,26,1630.0673463448632,228189.77773084765,7,0.6482952848543061,1,1,723.7134973679172,174414.1065540308,500,4,74.9617748871731,No,No,No,No,No,Yes,No,No,No,No,No,No,0.0
20,28,2166.0384163812237,354602.41606929444,1,4.016102247182294,2,4,664.7106390140063,394327.7915624904,2500,4,112.67595478588885,No,No,No,No,No,No,Yes,No,No,No,No,Yes,14594.96
12,4,2540.514550182299,343438.33492651803,6,1.6562569073982532,1,9,740.6395749177879,436507.2690919978,500,3,139.3795250173036,No,No,No,No,No,No,No,No,No,No,No,No,0.0
8,37,1883.4677811162333,312778.05134315084,2,7.2454928938528775,1,7,683.8038870858295,367174.75836723426,500,5,58.79378845301563,No,Yes,No,No,No,No,No,No,No,Yes,No,No,0.0
10,37,2531.145910207977,400296.0246523117,2,1.2279226877027316,0,2,671.9049897583528,158826.12027246458,1000,1,115.03941312233908,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
74,1,2185.584204269255,149220.95002532846,3,13.891576884128503,3,0,653.7265636931315,356991.5117780242,2500,2,73.54147296145788,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,12582.62
69,19,1692.1271100066722,335510.51113094925,8,1.3302083313193258,1,1,804.8415279519854,527074.7145132622,2500,1,110.47975372105157,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,0.0
0,12,1743.2546567856723,296420.2587822999,7,4.296711701504549,0,4,696.9037787531066,385119.40383725386,2500,3,113.55954327418455,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
69,25,2949.5736137649137,294074.31448277726,4,2.3105603665217065,2,6,618.7318495935276,356392.1854278987,500,5,90.52020769961943,No,No,No,No,No,No,Yes,Yes,No,No,No,No,0.0
76,34,1602.148802561997,221455.2867969729,3,1.2343403918884552,0,9,658.9185550429347,376719.10960936063,1000,3,76.15199091940728,No,No,No,No,No,No,No,No,No,No,No,No,0.0
55,7,1499.1998294982318,186427.47644875996,1,1.3234306482604195,0,2,696.9615818948064,325397.13771190937,500,5,102.58821056157879,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,0.0
30,27,2406.6273188390855,371385.6115363107,10,5.46625647398278,1,7,723.7434125734234,307458.9270624189,2500,4,92.05124558885187,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,30549.59
36,14,2181.6563293945032,363049.1486938443,4,5.433659090146515,1,2,679.7493223744824,456302.75814890245,2500,5,120.46800308658084,No,No,No,No,Yes,No,No,No,No,No,No,Yes,0.0
46,7,1413.027173543957,443889.49051190953,8,1.057218795789552,0,8,675.6585928315034,377841.6542390165,2500,2,123.22654652056268,No,No,No,No,No,No,No,No,No,No,No,No,0.0
